session,location,code_ocean_asset_id
715870_2024-05-14_11-56-45,s3://aind-open-data/715870_2024-05-14_11-56-45,94982cf3-e479-4eda-b973-f1fbac510929
715870_2024-05-15_11-25-26,s3://aind-open-data/715870_2024-05-15_11-25-26,03c8036b-cffb-4d05-b61b-5d7b6bdfeb4d
715870_2024-05-16_11-19-41,s3://aind-open-data/715870_2024-05-16_11-19-41,1a38e2c8-8b10-49dd-bf18-f7fc2ad7d882
715870_2024-05-17_10-43-28,s3://aind-open-data/715870_2024-05-17_10-43-28,a5df9d89-6f17-4091-8d9f-bf61d80ef023
715870_2024-05-20_12-21-13,s3://aind-open-data/715870_2024-05-20_12-21-13,888de1d6-ad35-4f77-9b37-e4fb7c1ad628
715870_2024-05-21_12-34-24,s3://aind-open-data/715870_2024-05-21_12-34-24,aa6592e2-a621-4d29-9a5c-afc45cd776d3
715870_2024-05-22_11-22-13,s3://aind-open-data/715870_2024-05-22_11-22-13,9ce87312-d3ab-4460-a0f6-295122046de2
715870_2024-05-23_12-27-19,s3://aind-open-data/715870_2024-05-23_12-27-19,bdf897b9-bc79-4af5-ae8b-20a708332f31
715870_2024-05-24_11-32-34,s3://aind-open-data/715870_2024-05-24_11-32-34,2830a77e-4146-43ae-ab45-5e35e609e3f6
715870_2024-05-28_12-30-57,s3://aind-open-data/715870_2024-05-28_12-30-57,a2a25fa3-4104-4a20-add1-f526171736a0
715870_2024-05-29_12-15-00,s3://aind-open-data/715870_2024-05-29_12-15-00,74bb8178-5069-4933-b252-d54da6d3fdd1
715870_2024-05-30_11-49-26,s3://aind-open-data/715870_2024-05-30_11-49-26,508b1c74-4acd-4b76-b3ae-3da7ab735a0c
715870_2024-05-31_12-43-12,s3://aind-open-data/715870_2024-05-31_12-43-12,5e755257-0476-42c8-b4ea-e9622a866c04
715870_2024-06-03_14-28-44,s3://aind-open-data/715870_2024-06-03_14-28-44,8f07012a-ab1f-477e-b512-225be410430f
715870_2024-06-04_14-20-32,s3://aind-open-data/715870_2024-06-04_14-20-32,952dc45a-dc6c-433d-a562-c2291b4a589d
715870_2024-06-05_14-32-51,s3://aind-open-data/715870_2024-06-05_14-32-51,80f16723-9345-4f1b-8d25-45f2528356fe
715870_2024-06-06_13-28-27,s3://aind-open-data/715870_2024-06-06_13-28-27,8287c6ea-28b7-498f-9e37-ce5261f65394
715870_2024-06-07_14-12-45,s3://aind-open-data/715870_2024-06-07_14-12-45,9309004b-17b6-4201-b175-ed143fe11912
715870_2024-06-10_10-57-29,s3://aind-open-data/715870_2024-06-10_10-57-29,f2200f70-be51-4924-8e38-62d55bef63c2
715870_2024-06-11_14-53-52,s3://aind-open-data/715870_2024-06-11_14-53-52,c63dbe98-b738-4ce2-8b73-f02b550691c1
715870_2024-06-12_11-56-49,s3://aind-open-data/715870_2024-06-12_11-56-49,4c5ef7df-13e0-4c98-8fdd-0c34dc33efad
715870_2024-06-13_12-29-55,s3://aind-open-data/715870_2024-06-13_12-29-55,87da61ba-2c80-4e65-acab-9e591ba8da1e
715870_2024-06-14_11-49-00,s3://aind-open-data/715870_2024-06-14_11-49-00,9470e420-50c6-4940-8a44-8c2938ec0394
715870_2024-06-17_12-10-43,s3://aind-open-data/715870_2024-06-17_12-10-43,f32d5d7c-179b-40ea-9827-f61353efc177
715870_2024-06-18_10-56-32,s3://aind-open-data/715870_2024-06-18_10-56-32,5e20bf0b-786b-4544-b97d-6a3af94819ac
715870_2024-06-19_12-00-13,s3://aind-open-data/715870_2024-06-19_12-00-13,f9002a73-d29b-4671-8ae4-4ffc4b1b0973
715870_2024-06-20_11-39-37,s3://aind-open-data/715870_2024-06-20_11-39-37,4ad30269-eb7c-4cd0-bea3-3c7cab72e2b8
715870_2024-06-21_11-33-50,s3://aind-open-data/715870_2024-06-21_11-33-50,e7242209-09d2-4c1c-ac09-33cb4ae82f60
715870_2024-06-24_11-20-07,s3://aind-open-data/715870_2024-06-24_11-20-07,fa9b27f5-d004-46ab-8141-d6a94caac65c
715870_2024-06-25_12-33-09,s3://aind-open-data/715870_2024-06-25_12-33-09,fa61c3cb-314d-4879-b354-23f52938f514
715870_2024-06-26_11-20-53,s3://aind-open-data/715870_2024-06-26_11-20-53,176004c0-2013-48ab-87b7-d767b02a1b68
715870_2024-06-27_11-42-23,s3://aind-open-data/715870_2024-06-27_11-42-23,e5cfb51e-78b9-4241-bb12-57d6b07cfbd4
715870_2024-06-28_11-47-07,s3://aind-open-data/715870_2024-06-28_11-47-07,412025ab-2282-4ebb-813b-53b75eda8a50
716455_2024-04-09_10-09-07,s3://aind-open-data/716455_2024-04-09_10-09-07,243455ad-cb4a-46c2-9587-6d2eea6efe6d
716455_2024-04-10_10-13-48,s3://aind-open-data/716455_2024-04-10_10-13-48,29ca058f-2fbc-46a9-9559-77123ddd5ff5
716455_2024-04-11_10-19-39,s3://aind-open-data/716455_2024-04-11_10-19-39,0e5ef342-51ef-4619-8ad1-5e939938ef29
716455_2024-04-12_10-14-59,s3://aind-open-data/716455_2024-04-12_10-14-59,f814e2c8-5b5c-45e2-9a54-9d6ff682c1ee
716455_2024-04-13_11-17-05,s3://aind-open-data/716455_2024-04-13_11-17-05,34e9ecfc-1a1a-471c-a2d8-c23e427e7d09
716455_2024-04-15_10-35-24,s3://aind-open-data/716455_2024-04-15_10-35-24,f41f2e9b-b48f-44fa-87a3-e8ca8ae93696
716455_2024-04-16_11-42-27,s3://aind-open-data/716455_2024-04-16_11-42-27,18fa0fa6-d8ca-4b46-82f8-04fa32ee83fc
716455_2024-04-17_10-33-10,s3://aind-open-data/716455_2024-04-17_10-33-10,4a0c374b-383e-40da-8132-a88823a97be5
716455_2024-04-18_10-34-33,s3://aind-open-data/716455_2024-04-18_10-34-33,befcdc48-e35e-43ff-9893-e1b61f996fc6
716455_2024-04-19_10-42-18,s3://aind-open-data/716455_2024-04-19_10-42-18,b306d9e9-8656-4896-88e7-681e7f7cc8dc
716455_2024-04-22_10-41-25,s3://aind-open-data/716455_2024-04-22_10-41-25,964f5082-9ca6-4fe3-8b98-1a4d54bcf28e
716455_2024-04-23_10-15-27,s3://aind-open-data/716455_2024-04-23_10-15-27,05457988-3aef-4b43-a3a5-f6706d01f8d6
716455_2024-04-24_10-29-43,s3://aind-open-data/716455_2024-04-24_10-29-43,21293575-cc38-4332-971a-69bd0912bd39
716455_2024-04-25_10-23-37,s3://aind-open-data/716455_2024-04-25_10-23-37,74a7872a-33f0-4373-a8b4-13a5c4b772eb
716455_2024-04-26_10-11-42,s3://aind-open-data/716455_2024-04-26_10-11-42,10ab15cf-e325-45ab-98a8-2884bda6b946
716455_2024-04-29_10-19-37,s3://aind-open-data/716455_2024-04-29_10-19-37,267788a9-29cf-471d-8199-b6c373a12337
716455_2024-04-30_10-31-59,s3://aind-open-data/716455_2024-04-30_10-31-59,78b900bc-7bdf-466f-8875-39df8ab8bd68
716455_2024-05-01_09-58-06,s3://aind-open-data/716455_2024-05-01_09-58-06,834f956a-4a69-4169-8301-bb77cd99cbd5
716455_2024-05-02_09-43-18,s3://aind-open-data/716455_2024-05-02_09-43-18,c89b5637-b948-4524-8f5e-5a13cf68fe84
716455_2024-05-03_09-40-47,s3://aind-open-data/716455_2024-05-03_09-40-47,05a8002d-e60a-48a0-b91b-5d23bdb0dd7a
716455_2024-05-06_10-03-34,s3://aind-open-data/716455_2024-05-06_10-03-34,e6df737d-fd83-4355-bfbb-1209564a75f5
716455_2024-05-07_10-57-05,s3://aind-open-data/716455_2024-05-07_10-57-05,6b4adfe5-1556-49b9-a688-a2e5d785f0e6
716455_2024-05-08_10-49-38,s3://aind-open-data/716455_2024-05-08_10-49-38,d1c3e566-9c0f-4793-bef3-b2107d1476d6
716455_2024-05-09_09-49-38,s3://aind-open-data/716455_2024-05-09_09-49-38,6bd2e2dc-6d4a-4f4f-b230-2aef01488a28
716455_2024-05-10_10-08-23,s3://aind-open-data/716455_2024-05-10_10-08-23,3d0dcd2b-0253-4e05-a501-e155f65382fa
716455_2024-05-13_10-41-05,s3://aind-open-data/716455_2024-05-13_10-41-05,63dacbc1-6965-45d4-807a-b80b68fefd22
716455_2024-05-14_10-32-25,s3://aind-open-data/716455_2024-05-14_10-32-25,0190b1f7-5bee-417c-bdff-92c7e5e953af
716455_2024-05-15_10-03-48,s3://aind-open-data/716455_2024-05-15_10-03-48,3d3c99e9-6211-4fe2-911d-9014b09b3b24
716455_2024-05-16_09-58-15,s3://aind-open-data/716455_2024-05-16_09-58-15,37b74080-3c06-44ec-b7d6-97605601b745
716455_2024-05-20_11-15-46,s3://aind-open-data/716455_2024-05-20_11-15-46,d2a81974-bc4e-4c3b-8296-dc36c96aa343
716455_2024-05-21_10-49-09,s3://aind-open-data/716455_2024-05-21_10-49-09,76026dfc-713d-4ad9-9ded-89b667309222
716455_2024-05-22_09-45-07,s3://aind-open-data/716455_2024-05-22_09-45-07,78f9b8ae-9547-4369-aa70-da7791dc121e
716455_2024-05-23_09-47-54,s3://aind-open-data/716455_2024-05-23_09-47-54,7314ea95-98a2-46bc-b44b-31f3f72a6315
716455_2024-05-24_10-07-34,s3://aind-open-data/716455_2024-05-24_10-07-34,122f38db-7527-4e18-b3f7-37d37bbfde0e
716455_2024-05-28_10-03-56,s3://aind-open-data/716455_2024-05-28_10-03-56,57ba6d59-b666-470a-ac26-55114bf9835b
716455_2024-05-29_10-29-34,s3://aind-open-data/716455_2024-05-29_10-29-34,73446cf1-46f0-4f62-a825-bf205c93f3fa
716455_2024-05-30_10-30-49,s3://aind-open-data/716455_2024-05-30_10-30-49,4a98fbf9-1b72-4bec-9ff9-21dc8255f270
716455_2024-05-31_10-27-17,s3://aind-open-data/716455_2024-05-31_10-27-17,499866b4-9eaa-42a0-8aae-d7ffdd06a5f8
716455_2024-06-03_10-49-33,s3://aind-open-data/716455_2024-06-03_10-49-33,e56eaf1b-ae19-43c7-80e8-6704edd24313
716455_2024-06-04_11-20-10,s3://aind-open-data/716455_2024-06-04_11-20-10,2353cf74-0716-44ab-854c-cf29286d8620
716455_2024-06-05_10-33-13,s3://aind-open-data/716455_2024-06-05_10-33-13,8aef5aaa-428a-4531-ad89-5c432694bfcb
716455_2024-06-06_10-41-27,s3://aind-open-data/716455_2024-06-06_10-41-27,eab4dd17-0888-45d3-bc02-add882423bb6
716455_2024-06-07_10-07-15,s3://aind-open-data/716455_2024-06-07_10-07-15,b02139e7-1d8c-4802-b6db-0dbf3da2b111
716455_2024-06-10_09-18-04,s3://aind-open-data/716455_2024-06-10_09-18-04,5f14f176-65e8-4ede-b0a6-3f4acccf9fbd
716455_2024-06-11_10-02-38,s3://aind-open-data/716455_2024-06-11_10-02-38,409fc968-83fa-4ed2-825a-a052e68fe666
716455_2024-06-12_09-21-42,s3://aind-open-data/716455_2024-06-12_09-21-42,028be5cc-c6c9-41b7-81d4-fffe95372efc
716455_2024-06-13_09-58-35,s3://aind-open-data/716455_2024-06-13_09-58-35,69caeb6c-e564-4a19-b9a5-7e34074e9765
716455_2024-06-14_10-08-34,s3://aind-open-data/716455_2024-06-14_10-08-34,ba798d45-411f-4d07-a915-f289060aab6d
716455_2024-06-17_10-37-39,s3://aind-open-data/716455_2024-06-17_10-37-39,e8350530-f9ba-4233-b1ff-9c2f907e818a
716455_2024-06-18_09-59-02,s3://aind-open-data/716455_2024-06-18_09-59-02,12c85888-dc3a-412f-bd11-7adb49321419
716455_2024-06-19_11-09-14,s3://aind-open-data/716455_2024-06-19_11-09-14,d86af747-a008-4efa-9a71-6ee80de2e366
716455_2024-06-20_10-21-27,s3://aind-open-data/716455_2024-06-20_10-21-27,2810b18d-70b1-41a4-949d-0d4523134b98
716455_2024-06-21_10-21-42,s3://aind-open-data/716455_2024-06-21_10-21-42,ef95be81-7bd9-40c0-b535-7a2d3eebe642
716455_2024-06-24_10-05-03,s3://aind-open-data/716455_2024-06-24_10-05-03,477ae706-563d-4664-97a0-331a95b3c163
716455_2024-06-25_09-54-26,s3://aind-open-data/716455_2024-06-25_09-54-26,c03a151c-4796-4e47-b274-e75f64925c60
716455_2024-06-26_10-29-29,s3://aind-open-data/716455_2024-06-26_10-29-29,d173ba2d-2950-455c-b57f-1f6b3d063b8d
716455_2024-06-27_09-47-52,s3://aind-open-data/716455_2024-06-27_09-47-52,7319cb02-2730-4dce-8720-a13153d1958a
716455_2024-06-28_09-54-42,s3://aind-open-data/716455_2024-06-28_09-54-42,13387759-571b-42c1-9746-da047c3fe9c8
716456_2024-04-24_09-13-59,s3://aind-open-data/716456_2024-04-24_09-13-59,5b338e50-62f0-427a-a049-c64c5517d115
716456_2024-04-25_08-27-39,s3://aind-open-data/716456_2024-04-25_08-27-39,10d3fe89-aaf3-44ba-b81b-a9371086d8f3
716456_2024-04-26_08-52-22,s3://aind-open-data/716456_2024-04-26_08-52-22,fb7a9b13-936c-4332-9b17-b2f9b99e1b7b
716456_2024-04-29_11-35-35,s3://aind-open-data/716456_2024-04-29_11-35-35,3485689d-68c1-402e-8eda-e331e66d59f9
716456_2024-04-30_12-06-32,s3://aind-open-data/716456_2024-04-30_12-06-32,a33d4b08-7971-46b0-b265-f1248532422f
716456_2024-05-01_11-34-04,s3://aind-open-data/716456_2024-05-01_11-34-04,f313a2f8-6c23-462b-84e0-c88392a5fa4e
716456_2024-05-02_12-00-37,s3://aind-open-data/716456_2024-05-02_12-00-37,93d0d937-f111-468f-ba63-2b9ec592b3d0
716456_2024-05-03_11-31-53,s3://aind-open-data/716456_2024-05-03_11-31-53,a3536101-e21a-4c8f-9146-3bb73700a874
716456_2024-05-06_11-46-24,s3://aind-open-data/716456_2024-05-06_11-46-24,86683f03-cc53-465a-bff5-6a68feb94142
716456_2024-05-07_12-54-52,s3://aind-open-data/716456_2024-05-07_12-54-52,a89e0aca-e7f7-49e0-bdab-6acba0e6f2ae
716456_2024-05-08_12-08-17,s3://aind-open-data/716456_2024-05-08_12-08-17,812b98e1-5a4c-4a23-bd91-3cef6664a2ee
716456_2024-05-09_11-41-06,s3://aind-open-data/716456_2024-05-09_11-41-06,e8441405-9242-4750-bfb3-6e9b19d9f2f8
716456_2024-05-10_12-23-40,s3://aind-open-data/716456_2024-05-10_12-23-40,124e7d7b-6398-4bd6-bd47-28f3921d3b27
716456_2024-05-13_13-21-42,s3://aind-open-data/716456_2024-05-13_13-21-42,ff84fe55-62af-42cf-b322-e74fafcc390f
716456_2024-05-14_12-07-33,s3://aind-open-data/716456_2024-05-14_12-07-33,0276b863-e7ee-41b7-914c-a1132130912b
716456_2024-05-15_11-25-41,s3://aind-open-data/716456_2024-05-15_11-25-41,4a797f63-7752-4f8d-aa34-6e2a7c26f929
716456_2024-05-16_11-19-51,s3://aind-open-data/716456_2024-05-16_11-19-51,d47911a7-711f-4846-9f59-0b272d241a41
716456_2024-05-17_10-43-20,s3://aind-open-data/716456_2024-05-17_10-43-20,6b34f09f-65d6-4e1d-9ec4-a13980a78371
716456_2024-05-20_12-21-49,s3://aind-open-data/716456_2024-05-20_12-21-49,4cfad5d8-390f-4e53-8feb-9ef85b796363
716456_2024-05-21_12-21-52,s3://aind-open-data/716456_2024-05-21_12-21-52,0137c271-6522-4234-9aa0-011b095243b3
716456_2024-05-22_11-22-49,s3://aind-open-data/716456_2024-05-22_11-22-49,46a470de-e44d-4799-88bf-548221b17deb
716456_2024-05-23_12-27-34,s3://aind-open-data/716456_2024-05-23_12-27-34,ae4b5fce-5999-4855-8bd1-c0a88f9b2ee4
716456_2024-05-24_11-44-42,s3://aind-open-data/716456_2024-05-24_11-44-42,68d640fb-7f96-4383-8dc1-62cff8e04c37
716456_2024-05-28_12-31-30,s3://aind-open-data/716456_2024-05-28_12-31-30,a072fd21-61e7-46fc-ad86-9c034c1bba13
716456_2024-05-29_12-15-26,s3://aind-open-data/716456_2024-05-29_12-15-26,aa9c6a33-1ab1-47f7-be66-3dc8bc0e9654
716456_2024-05-30_11-50-46,s3://aind-open-data/716456_2024-05-30_11-50-46,a770740d-b2b3-45f4-b2f1-d7693ada529f
716456_2024-05-31_12-44-58,s3://aind-open-data/716456_2024-05-31_12-44-58,b42717f7-4fc9-4968-b9c7-3f5442b0a5d9
716456_2024-06-03_14-29-06,s3://aind-open-data/716456_2024-06-03_14-29-06,7ec1c2a5-08a2-435c-80df-78f9014f8a12
716456_2024-06-04_14-23-24,s3://aind-open-data/716456_2024-06-04_14-23-24,f5bba551-0d9e-42da-af59-0fb650db46a0
716456_2024-06-05_14-33-08,s3://aind-open-data/716456_2024-06-05_14-33-08,b54b7214-d817-4b0e-b6a5-7dbf76b3de49
716456_2024-06-06_13-28-45,s3://aind-open-data/716456_2024-06-06_13-28-45,fca92a65-b317-4188-ac30-aeae77946dd2
716456_2024-06-07_14-13-16,s3://aind-open-data/716456_2024-06-07_14-13-16,7749e3ec-1485-46ad-ae8d-e344fb0e91ce
716456_2024-06-10_11-05-06,s3://aind-open-data/716456_2024-06-10_11-05-06,56d4e9fb-53ea-4d27-b679-399405b94f0d
716456_2024-06-11_14-54-06,s3://aind-open-data/716456_2024-06-11_14-54-06,3735e5ad-eb8b-4ca8-a8fa-9ad3fdab9669
716456_2024-06-12_11-57-03,s3://aind-open-data/716456_2024-06-12_11-57-03,8971dfcb-5d9d-41d1-b987-cb3b128935fb
716456_2024-06-13_12-30-05,s3://aind-open-data/716456_2024-06-13_12-30-05,0bf49311-f6e2-4be6-bcc5-b038644b1fc2
716456_2024-06-14_11-49-19,s3://aind-open-data/716456_2024-06-14_11-49-19,d2844fa6-fd8b-4906-be1f-689137309754
716456_2024-06-17_12-10-34,s3://aind-open-data/716456_2024-06-17_12-10-34,b7603b75-1ed6-4b0f-829e-06e9ba9aa4c2
716456_2024-06-19_12-00-04,s3://aind-open-data/716456_2024-06-19_12-00-04,e9a962e8-1e0d-466c-93a4-473036c14e9d
716456_2024-06-20_11-41-08,s3://aind-open-data/716456_2024-06-20_11-41-08,0e2f1fc4-a46f-42c2-b7ba-b98668ac3eea
716456_2024-06-21_11-34-07,s3://aind-open-data/716456_2024-06-21_11-34-07,79366d31-1951-44dd-b2ac-9f0071c37537
716456_2024-06-24_11-18-14,s3://aind-open-data/716456_2024-06-24_11-18-14,a8bcbc6c-20f8-4307-912c-f3d5f4666a3e
716456_2024-06-25_12-33-23,s3://aind-open-data/716456_2024-06-25_12-33-23,8e9c6c2a-4505-4b98-a0cf-3807b7fc6f31
716456_2024-06-26_11-32-12,s3://aind-open-data/716456_2024-06-26_11-32-12,7622d92d-ab65-4b9f-b99d-6bfdd4f847ea
716456_2024-06-27_11-42-11,s3://aind-open-data/716456_2024-06-27_11-42-11,8391bd83-da0d-4379-9dee-ee3d9d957d64
716456_2024-06-28_12-07-56,s3://aind-open-data/716456_2024-06-28_12-07-56,47f5ef18-7e66-4052-83cb-0432ed1b883e
716457_2024-04-24_11-56-53,s3://aind-open-data/716457_2024-04-24_11-56-53,902c63bc-b6bb-4de3-a9b4-9b30ffd2c9bf
716457_2024-04-25_12-15-52,s3://aind-open-data/716457_2024-04-25_12-15-52,ddb0e7bb-118f-4d21-8295-c3c0069b79eb
716457_2024-04-26_12-04-22,s3://aind-open-data/716457_2024-04-26_12-04-22,e2a17b47-2b36-48ea-9d76-5f6781ece200
716457_2024-04-29_08-16-11,s3://aind-open-data/716457_2024-04-29_08-16-11,8690c8d7-3da1-4d1f-9211-2ef03ec786a4
716457_2024-04-30_08-22-11,s3://aind-open-data/716457_2024-04-30_08-22-11,1892d63e-1312-498f-ae3a-4ca965d5f226
716457_2024-05-01_08-17-57,s3://aind-open-data/716457_2024-05-01_08-17-57,cae568a7-d9f5-471e-a679-4134f3938029
716457_2024-05-02_08-08-54,s3://aind-open-data/716457_2024-05-02_08-08-54,bc6e5ce3-fc00-425a-9b97-e7484168c593
716457_2024-05-03_08-05-42,s3://aind-open-data/716457_2024-05-03_08-05-42,ad9976e0-5870-41f4-82d6-fad3a2f5d467
716457_2024-05-06_08-22-21,s3://aind-open-data/716457_2024-05-06_08-22-21,8fb72aa1-acce-4c4e-b864-88a3f35ef5d2
716457_2024-05-07_08-07-00,s3://aind-open-data/716457_2024-05-07_08-07-00,40184dcc-8c92-4ebd-9e91-da41ebf7ac28
716457_2024-05-08_09-29-02,s3://aind-open-data/716457_2024-05-08_09-29-02,2c07f39e-b322-4124-83d3-cf21bc9e325b
716457_2024-05-09_07-37-18,s3://aind-open-data/716457_2024-05-09_07-37-18,4ca89ad3-5f76-4a13-a252-f7b09d945323
716457_2024-05-10_07-53-07,s3://aind-open-data/716457_2024-05-10_07-53-07,9fadcd9c-cd94-4197-b28f-5da6c0dbab96
716457_2024-05-13_09-02-38,s3://aind-open-data/716457_2024-05-13_09-02-38,6595d90a-14f6-4a31-a9fd-b8b2387887da
716457_2024-05-14_08-48-58,s3://aind-open-data/716457_2024-05-14_08-48-58,cc1a4398-d7ae-4d9a-ba1d-f9df0271f9c8
716457_2024-05-15_08-31-25,s3://aind-open-data/716457_2024-05-15_08-31-25,ab3852eb-360e-4ef4-897a-cd633f9e4c1d
716457_2024-05-16_08-00-34,s3://aind-open-data/716457_2024-05-16_08-00-34,3e176944-39f7-4349-9381-499df3ab5809
716457_2024-05-17_08-07-25,s3://aind-open-data/716457_2024-05-17_08-07-25,905fdde3-2adf-4836-880c-1ea87bcca6f7
716457_2024-05-20_09-46-30,s3://aind-open-data/716457_2024-05-20_09-46-30,e44e30cc-326d-4db8-a9dd-a82ec47f0188
716457_2024-05-21_08-56-21,s3://aind-open-data/716457_2024-05-21_08-56-21,acbf7fe7-ee0e-4fbe-9903-c7d12986bf22
716457_2024-05-22_08-16-59,s3://aind-open-data/716457_2024-05-22_08-16-59,ac68b6d9-9673-4d53-a373-5fb762ad4c41
716457_2024-05-23_08-05-51,s3://aind-open-data/716457_2024-05-23_08-05-51,2cced5de-575d-4485-b504-d2402e2dd156
716457_2024-05-24_08-15-08,s3://aind-open-data/716457_2024-05-24_08-15-08,9183dda5-65ba-4d00-b79c-e37bf7d5d4e1
716457_2024-05-28_08-16-19,s3://aind-open-data/716457_2024-05-28_08-16-19,6708da22-7284-4b68-a5f4-d28cf3be0aae
716457_2024-05-29_08-47-18,s3://aind-open-data/716457_2024-05-29_08-47-18,14202e71-89d7-4ceb-969c-9ee45ec520cb
716457_2024-05-30_08-58-53,s3://aind-open-data/716457_2024-05-30_08-58-53,fd76de62-6f61-4ba3-a3f1-036122fea3a2
716457_2024-05-31_08-44-50,s3://aind-open-data/716457_2024-05-31_08-44-50,b1b15b6e-6135-4dcf-953d-379c15dbb42b
716457_2024-06-03_07-48-24,s3://aind-open-data/716457_2024-06-03_07-48-24,eb911784-7ae2-4a44-b034-375a31b4f114
716457_2024-06-04_06-59-32,s3://aind-open-data/716457_2024-06-04_06-59-32,de940f1a-e4aa-48e6-8381-c3434bbc4ac1
716457_2024-06-05_07-37-38,s3://aind-open-data/716457_2024-06-05_07-37-38,98f9117c-d487-425a-b532-ffa509435c80
716457_2024-06-06_08-44-48,s3://aind-open-data/716457_2024-06-06_08-44-48,526ce3cf-99d4-44f3-90fd-52a5029bec2a
716457_2024-06-07_08-25-32,s3://aind-open-data/716457_2024-06-07_08-25-32,c603d5a9-670c-4f51-83bf-896be0b9751b
716457_2024-06-10_07-42-11,s3://aind-open-data/716457_2024-06-10_07-42-11,5e7618fd-af18-4066-b197-8acab6ad2880
716457_2024-06-11_06-45-55,s3://aind-open-data/716457_2024-06-11_06-45-55,1fea880b-f120-47ee-b004-88da2e5c5b66
716457_2024-06-12_07-36-29,s3://aind-open-data/716457_2024-06-12_07-36-29,227bf162-fe33-489e-8d7e-733e1a209754
716457_2024-06-13_08-23-02,s3://aind-open-data/716457_2024-06-13_08-23-02,30a6915e-978a-4623-a503-c9fed4573bb1
716457_2024-06-14_08-23-15,s3://aind-open-data/716457_2024-06-14_08-23-15,60a8d3c2-a352-460b-82ea-f8a332ed2527
716457_2024-06-17_07-39-46,s3://aind-open-data/716457_2024-06-17_07-39-46,fd7804d8-2d9c-479f-923e-790419a2b1cf
716457_2024-06-18_07-54-48,s3://aind-open-data/716457_2024-06-18_07-54-48,c11203d9-ac1f-4581-a1be-08f88cf20329
716457_2024-06-19_09-59-05,s3://aind-open-data/716457_2024-06-19_09-59-05,b62b791b-4b54-4ac6-8f7e-38842fefb82e
716457_2024-06-20_07-50-07,s3://aind-open-data/716457_2024-06-20_07-50-07,5c34bdfc-4f42-4663-9675-deb2ae85b4fb
716457_2024-06-21_07-37-24,s3://aind-open-data/716457_2024-06-21_07-37-24,d27ff316-5723-4ffa-988f-ff97ccdd93f1
716457_2024-06-24_06-39-00,s3://aind-open-data/716457_2024-06-24_06-39-00,19e24801-aecc-488b-8ccf-f6d988519730
716457_2024-06-25_07-54-37,s3://aind-open-data/716457_2024-06-25_07-54-37,7dd2a095-19c2-48dc-b023-f2a8ab785585
716457_2024-06-26_08-20-25,s3://aind-open-data/716457_2024-06-26_08-20-25,ff88105f-0354-4760-9672-3b11c9d498f4
716457_2024-06-27_07-58-45,s3://aind-open-data/716457_2024-06-27_07-58-45,49c42e6e-aacd-4215-a252-9d82723373e4
716457_2024-06-28_08-12-47,s3://aind-open-data/716457_2024-06-28_08-12-47,d8fa9d1c-690d-4ff7-a430-2454bcc9da36
716458_2024-04-08_09-41-26,s3://aind-open-data/716458_2024-04-08_09-41-26,f1c1afa0-bc24-4079-bb81-079dff2d3510
716458_2024-04-09_07-34-04,s3://aind-open-data/716458_2024-04-09_07-34-04,fb5e14a1-7505-443d-8f3e-25efbaee6bf4
716458_2024-04-10_08-01-37,s3://aind-open-data/716458_2024-04-10_08-01-37,2a608e72-0065-44ae-810c-48f4adceab11
716458_2024-04-11_08-34-23,s3://aind-open-data/716458_2024-04-11_08-34-23,f29d63a6-81f0-4df6-8ab6-069c3cce9eff
716458_2024-04-12_08-12-04,s3://aind-open-data/716458_2024-04-12_08-12-04,046acf97-2ecd-405b-9c9b-0d48026694bb
716458_2024-04-13_12-22-07,s3://aind-open-data/716458_2024-04-13_12-22-07,aef2856b-3c5e-40e5-ac87-3035f9121846
716458_2024-04-15_08-28-12,s3://aind-open-data/716458_2024-04-15_08-28-12,211307e5-9655-409f-9d1e-c5664bd83a6c
716458_2024-04-16_08-21-37,s3://aind-open-data/716458_2024-04-16_08-21-37,9705c2c7-51c3-4a58-bce2-531ee16f24db
716458_2024-04-17_08-45-15,s3://aind-open-data/716458_2024-04-17_08-45-15,41260980-c94d-43b8-98c4-295732c45ce3
716458_2024-04-18_08-54-00,s3://aind-open-data/716458_2024-04-18_08-54-00,ff30aaab-2c24-45a4-9966-73f1c7a6d09c
716458_2024-04-19_09-07-12,s3://aind-open-data/716458_2024-04-19_09-07-12,7a908adf-f4ba-41ea-bfed-f0f1d2b73083
716458_2024-04-22_09-11-41,s3://aind-open-data/716458_2024-04-22_09-11-41,9fb26bb6-ddbe-4221-bb08-1d697e560e60
716458_2024-04-23_08-22-15,s3://aind-open-data/716458_2024-04-23_08-22-15,fc241a8f-bf42-4ae1-9f46-01e548afac1c
716458_2024-04-24_08-49-04,s3://aind-open-data/716458_2024-04-24_08-49-04,24d53b3d-4acb-43ab-a79c-a577ccb78176
716458_2024-04-25_08-25-43,s3://aind-open-data/716458_2024-04-25_08-25-43,5f8d588e-2091-4d88-8ecd-723c42a48e48
716458_2024-04-26_08-40-35,s3://aind-open-data/716458_2024-04-26_08-40-35,479d6f54-2604-45ca-8512-4307f038dd86
716458_2024-04-29_08-13-59,s3://aind-open-data/716458_2024-04-29_08-13-59,5f34376a-4d97-41b5-8170-f02451c57fab
716458_2024-04-30_08-20-15,s3://aind-open-data/716458_2024-04-30_08-20-15,37f2dbfa-7543-47eb-87f3-e80583fbd7e1
